x,y
406.4870134285019,47840.0
407.98443361633343,42951.0
409.4824599737313,42809.0
410.98212351147106,42767.0
412.4813629419395,42713.0
413.982240598178,43378.0
415.4837256804654,43619.0
416.98581829400524,44157.0
418.4895515364819,44639.0
419.993893355837,45376.0
421.4988438569673,46037.0
423.00440314459155,46399.0
424.5105713232551,47717.0
426.01838358105744,47377.0
427.5268057754897,47984.0
429.03583801078025,47977.0
430.5465167311955,48426.0
432.05676977904426,47921.0
433.56867035775736,47843.0
435.0811822308412,47819.0
436.5953435191334,48026.0
438.1090787108557,47218.0
439.6244643636548,47250.0
441.14046256344534,46863.0
442.6570734132613,46840.0
444.17533713261446,46438.0
445.69317401091683,46623.0
447.21266480450197,46146.0
448.73381087720986,46406.0
450.25452999593045,46297.0
451.7769054398268,45978.0
453.2998959330499,46153.0
454.8235015775648,46239.0
456.3477224751552,45856.0
457.8736026317125,45115.0
459.4000990872155,45296.0
460.92721194309144,46064.0
462.45494130057506,45265.0
463.9832872607122,45339.0
465.5132959375255,45069.0
467.04392226265026,44729.0
468.5762131947171,44737.0
470.10807554064684,44873.0
471.64160353942515,44467.0
473.1757504334006,44295.0
474.71051632267853,44144.0
476.2459013071762,43651.0
477.78295488143635,43639.0
479.32062859654553,43624.0
480.8589225520354,42943.0
482.39783684724193,43423.0
483.938422670172,42830.0
485.47857836562883,42564.0
487.02145857086725,41929.0
488.56390884631725,41932.0
490.1069808032934,42240.0
491.6517277494587,41959.0
493.19709742239075,41698.0
494.74308992023106,41604.0
496.2907598242999,40987.0
497.83799869028877,40526.0
499.3869160076406,40259.0
500.93645739050453,40438.0
502.48767912003444,40303.0
504.038469350954,39579.0
505.59094097354864,39665.0
507.14403790088727,39573.0
508.6977602296601,39187.0
510.25316636869707,38505.0
511.80919895402053,38350.0
513.3658580819015,38775.0
514.9231438483976,38567.0
516.4810563493581,37805.0
518.0406561246295,38175.0
519.6008836787428,38271.0
521.161739107107,37655.0
522.7232225049197,38118.0
524.286396119262,37548.0
525.8501987472157,37368.0
527.4146304835319,37502.0
528.9796914227429,37461.0
530.5453816591661,37057.0
532.1127655766927,36951.0
533.6807798350484,37309.0
535.249424528097,36408.0
536.8197653236334,36889.0
538.3907375975195,35898.0
539.9612750120405,36450.0
541.5345769536877,35640.0
543.1074442220931,36338.0
544.6809433410983,36244.0
546.2561425492593,35637.0
547.831974650745,36038.0
549.4095087424319,35269.0
550.9866073363316,35925.0
552.5654089631507,35863.0
554.1448447100304,35108.0
555.7249146685031,35246.0
557.3056189298843,35003.0
558.8880291679825,34429.0
560.4710747510209,35141.0
562.0547557698087,34601.0
563.6390723149341,34290.0
565.2250977808915,34143.0
566.8117598148264,34472.0
568.3990585068152,33777.0
569.9869939467007,34148.0
571.5766412517964,33461.0
573.1658508870507,33766.0
574.756773428391,33961.0
576.3483339372082,33455.0
577.9416092554629,33264.0
579.5355235819677,33702.0
581.128999388538,33454.0
582.7252696137459,32688.0
584.3211014954388,33147.0
585.9175727382169,32732.0
587.5157627747308,33159.0
589.1145932119038,32620.0
590.7140641370431,32713.0
592.3152562800524,32587.0
593.9170899504481,32331.0
595.5195652349962,32969.0
597.1226822202096,32255.0
598.7264409923612,32058.0
600.3319244457286,32267.0
601.936967482796,32495.0
603.5448199144992,31747.0
605.1522321010775,32275.0
606.7602873694859,31674.0
608.3700707812754,31629.0
609.9804983124341,31159.0
611.591570047605,31707.0
613.2043723504357,31850.0
614.8167331808004,31165.0
616.4308256157415,31735.0
618.0455634598159,31513.0
619.6620348143026,30912.0
621.2780641618035,30966.0
622.8958280559887,30933.0
624.5142385620816,30693.0
626.1332957627897,30466.0
627.7540899341025,30455.0
629.3755318356148,30242.0
630.9965304845718,30527.0
632.6203591573565,29350.0
634.2437447410016,29766.0
635.8688707541744,29548.0
637.493552968821,29094.0
639.1210698919786,29295.0
640.7481431782633,29122.0
642.3758657167975,29338.0
644.0053321420382,29210.0
645.6354488528148,28504.0
647.2662159289268,28559.0
648.8987293149041,28432.0
650.5307977969246,27882.0
652.1646136213044,28737.0
653.7990810019303,28555.0
655.4352976315656,28261.0
657.0710687976862,27987.0
658.7085902444801,28087.0
660.3467644357636,27617.0
661.9855914492312,27886.0
663.6261711655254,27390.0
665.2663044933126,27464.0
666.9081915542795,27513.0
668.5507326219576,27110.0
670.1950293294092,26773.0
671.8388790781189,26602.0
673.484485496055,26385.0
675.1307471024172,26412.0
676.7787672846764,26572.0
678.426339933126,26169.0
680.0756721859855,26375.0
681.725660806125,26123.0
683.3763058680831,25806.0
685.0276074461196,25568.0
686.6806715624687,25796.0
688.3343932219661,25309.0
689.9887724981631,24787.0
691.6438094643242,24951.0
693.3006119016864,25121.0
694.9569649064633,24343.0
696.6150844080216,24976.0
698.2738627703529,24402.0
699.9344095353485,24785.0
701.5956161861225,24471.0
703.2563724425715,24128.0
704.9188986382649,23786.0
706.5831961669144,23917.0
708.247043073133,23616.0
709.9126623357301,23993.0
711.5789427913726,23825.0
713.2458845099627,24034.0
714.91460100166,23414.0
716.582865896188,23549.0
718.2529065856074,23004.0
719.9236096981956,23098.0
721.5960905106947,23099.0
723.2681191169613,22633.0
724.9419264437447,22988.0
726.6163973506116,22748.0
728.2915319050207,22523.0
729.9684475943791,22763.0
731.6449100875857,22201.0
733.3231547346068,22148.0
735.0020641815652,22311.0
736.6827576863864,21967.0
738.3629973741081,22299.0
740.0450221372978,22080.0
741.7277128493502,22217.0
743.4110695752145,21752.0
745.0962137883741,21629.0
746.7809031789816,22107.0
748.4673810726415,21392.0
750.1545261243305,21603.0
751.8434615819347,21616.0
753.5319415838619,21289.0
755.2222130061168,21404.0
756.9131527269892,21501.0
758.6047608088311,21111.0
760.2981627199058,21392.0
761.991108153964,20865.0
763.6858484297143,21058.0
765.3812582021196,21146.0
767.0784647176615,20981.0
768.7752141105959,21215.0
770.4737612576907,20998.0
772.1729790333377,20949.0
773.8728674972144,20749.0
775.5745561209046,20459.0
777.2757865843955,19998.0
778.9788182166697,20102.0
780.68252166396,20420.0
782.3880281798301,20140.0
784.0930758771397,20075.0
785.79992765047,19697.0
787.5074523616488,19656.0
789.2156500675962,19559.0
790.9256542516337,19510.0
792.6351985628935,19438.0
794.3465503575103,19237.0
796.0585762644182,19493.0
797.7724115525978,19076.0
799.4857862965596,18945.0
801.2009714254466,19055.0
802.9168317800156,18711.0
804.6333674143407,18567.0
806.3517158317281,18967.0
808.0696026336796,18746.0
809.7893032200591,18611.0
811.5096801940649,18009.0
813.2318728482946,18307.0
814.9536032022468,17884.0
816.6771502360709,17585.0
818.4013747610945,17759.0
820.12627682845,17621.0
821.8518564889207,17304.0
823.5792557217444,16940.0
825.3073335449249,16962.0
827.0360900082728,16927.0
828.7655251612446,16825.0
830.4967827763292,16763.0
832.2275759041195,16525.0
833.9601924888036,16438.0
835.694633925425,15977.0
837.428610570098,16114.0
839.1644130602847,15993.0
840.8997499545928,15862.0
842.6369136866595,15630.0
844.3759056511619,15573.0
846.1144317094804,15608.0
847.8547869912306,15464.0
849.5958242247139,15055.0
851.3375434549164,14783.0
853.0799447264594,14899.0
854.8241780998403,14934.0
856.5690945029119,14693.0
858.3146939792557,14579.0
860.0609765720776,14409.0
861.8079423242093,14518.0
863.556743546259,14165.0
865.3062289132538,14305.0
867.0563984669695,14147.0
868.807252248801,13789.0
870.5599443711899,13827.0
872.3133217052589,14090.0
874.0673842913325,13316.0
875.822132169355,13400.0
877.5775653788785,13690.0
879.3348402865943,13598.0
881.0928015065338,13067.0
882.8514490771609,13280.0
884.6107830365547,13257.0
886.3719615565049,12865.0
888.1326688577265,12793.0
889.8952216973107,12466.0
891.6584619777277,12895.0
893.4235496771294,12355.0
895.1881653993898,12535.0
896.9546295162017,12457.0
898.7217821206589,12352.0
900.4896232474161,12224.0
902.2593151345429,12133.0
904.0285338607091,12265.0
905.7996043197656,11856.0
907.5713643410145,11791.0
909.3449779720384,11618.0
911.1181176682107,11715.0
912.8931119443323,11394.0
914.6687968170795,11331.0
916.4451723175857,11428.0
918.2234047572442,11234.0
