x,y
406.4870134285019,41124.0
407.98443361633343,37132.0
409.4824599737313,37236.0
410.98212351147106,36588.0
412.4813629419395,36543.0
413.982240598178,36768.0
415.4837256804654,36877.0
416.98581829400524,37706.0
418.4895515364819,37516.0
419.993893355837,38417.0
421.4988438569673,38292.0
423.00440314459155,39299.0
424.5105713232551,39859.0
426.01838358105744,40291.0
427.5268057754897,40959.0
429.03583801078025,40626.0
430.5465167311955,40404.0
432.05676977904426,41087.0
433.56867035775736,40376.0
435.0811822308412,40368.0
436.5953435191334,39330.0
438.1090787108557,39506.0
439.6244643636548,40416.0
441.14046256344534,39210.0
442.6570734132613,39988.0
444.17533713261446,39242.0
445.69317401091683,38944.0
447.21266480450197,38493.0
448.73381087720986,38664.0
450.25452999593045,38798.0
451.7769054398268,38776.0
453.2998959330499,38361.0
454.8235015775648,38382.0
456.3477224751552,38825.0
457.8736026317125,38118.0
459.4000990872155,38432.0
460.92721194309144,38485.0
462.45494130057506,38278.0
463.9832872607122,38292.0
465.5132959375255,38075.0
467.04392226265026,37822.0
468.5762131947171,38121.0
470.10807554064684,37826.0
471.64160353942515,37170.0
473.1757504334006,37246.0
474.71051632267853,37687.0
476.2459013071762,36635.0
477.78295488143635,36775.0
479.32062859654553,36407.0
480.8589225520354,36579.0
482.39783684724193,35951.0
483.938422670172,35619.0
485.47857836562883,35878.0
487.02145857086725,35634.0
488.56390884631725,35290.0
490.1069808032934,34931.0
491.6517277494587,35279.0
493.19709742239075,34551.0
494.74308992023106,34339.0
496.2907598242999,34256.0
497.83799869028877,34113.0
499.3869160076406,33676.0
500.93645739050453,33554.0
502.48767912003444,33123.0
504.038469350954,33390.0
505.59094097354864,32713.0
507.14403790088727,32867.0
508.6977602296601,32793.0
510.25316636869707,32557.0
511.80919895402053,32522.0
513.3658580819015,32599.0
514.9231438483976,31827.0
516.4810563493581,31806.0
518.0406561246295,32193.0
519.6008836787428,32193.0
521.161739107107,31449.0
522.7232225049197,31413.0
524.286396119262,31376.0
525.8501987472157,31670.0
527.4146304835319,31060.0
528.9796914227429,31435.0
530.5453816591661,31445.0
532.1127655766927,30667.0
533.6807798350484,30399.0
535.249424528097,30333.0
536.8197653236334,31087.0
538.3907375975195,30396.0
539.9612750120405,30874.0
541.5345769536877,30289.0
543.1074442220931,30430.0
544.6809433410983,30065.0
546.2561425492593,30045.0
547.831974650745,29777.0
549.4095087424319,29881.0
550.9866073363316,29642.0
552.5654089631507,29420.0
554.1448447100304,29345.0
555.7249146685031,29563.0
557.3056189298843,28705.0
558.8880291679825,29474.0
560.4710747510209,28923.0
562.0547557698087,29145.0
563.6390723149341,29329.0
565.2250977808915,28667.0
566.8117598148264,28563.0
568.3990585068152,28048.0
569.9869939467007,28592.0
571.5766412517964,27692.0
573.1658508870507,28112.0
574.756773428391,27854.0
576.3483339372082,28129.0
577.9416092554629,27875.0
579.5355235819677,27913.0
581.128999388538,27871.0
582.7252696137459,27623.0
584.3211014954388,27914.0
585.9175727382169,27385.0
587.5157627747308,27545.0
589.1145932119038,27698.0
590.7140641370431,27910.0
592.3152562800524,27311.0
593.9170899504481,27100.0
595.5195652349962,27421.0
597.1226822202096,26937.0
598.7264409923612,26900.0
600.3319244457286,27493.0
601.936967482796,26801.0
603.5448199144992,26824.0
605.1522321010775,26496.0
606.7602873694859,26952.0
608.3700707812754,26376.0
609.9804983124341,26221.0
611.591570047605,26228.0
613.2043723504357,26226.0
614.8167331808004,25794.0
