x,y
397.56279548078044,53378.0
399.0499868117929,49114.0
400.53782095054044,48748.0
402.0273219302836,49059.0
403.5164424269842,48604.0
405.0072308493078,48362.0
406.4986633638491,48372.0
407.99074007010756,48735.0
409.48448721403463,48697.0
410.9788796341676,49450.0
412.47391742956825,49814.0
413.96960069908016,50811.0
415.4659295413337,50443.0
416.9639324184784,51462.0
418.4625819523885,52561.0
419.9618782412441,51711.0
421.462851078835,52899.0
422.96344161530544,52742.0
424.4657097843367,52792.0
425.9686259876005,53127.0
427.4732217960774,53533.0
428.9774348040587,53073.0
430.4833285008556,52729.0
431.98987150957555,52628.0
433.4970639268116,52618.0
435.00593954798194,52292.0
436.51443151637943,52093.0
438.02460777174167,52402.0
439.5364697468758,51463.0
441.0479479112423,52127.0
442.5611128784484,51860.0
444.07492970790815,51671.0
445.5893984947845,52108.0
447.1045193340169,51439.0
448.62133003374106,51316.0
450.1387938682449,51853.0
451.65691093196995,52011.0
453.17568131912253,52173.0
454.69510512367765,51581.0
456.21622238761006,51250.0
457.7379941506874,52085.0
459.26146134977637,51639.0
460.78454283881604,51536.0
462.30932084557537,51220.0
463.8347546195936,51386.0
465.36084425357376,51248.0
466.88758983998696,50725.0
468.4160350024208,49944.0
469.94513719823703,50268.0
471.4748965193743,50293.0
473.00531305753213,49730.0
474.537432230277,49287.0
476.0691639253653,49452.0
477.60364555951685,49454.0
479.1377398980818,49318.0
480.6724928069176,49060.0
482.2089519488536,49123.0
483.7460707407346,49450.0
485.28384927267734,49458.0
486.8233365565179,49657.0
488.36243528781245,49102.0
489.90324385017095,49118.0
491.44471341093504,49284.0
492.98789478221124,49258.0
494.5306870571154,50294.0
496.07519222116446,49582.0
497.62035963978633,49512.0
499.16618940120395,49424.0
500.7137345707047,49476.0
502.26194316106364,50221.0
503.8108152599293,50591.0
505.3603509546897,50565.0
506.91055033247835,51333.0
508.4624687150573,51680.0
510.01505185772817,52359.0
511.5682998470263,53678.0
513.1222127692289,53646.0
514.6778477536564,54709.0
516.2341487474115,52843.0
517.7911158361649,52561.0
519.3487491053212,50390.0
520.9070486400223,47965.0
522.4670738317484,45299.0
524.0277663643575,43220.0
525.5891263223762,40788.0
527.1522144563703,38256.0
528.7159710908226,35697.0
530.2793347361402,34627.0
531.8454901963967,34409.0
533.4112528344953,33962.0
534.9776843070088,35100.0
536.545848085555,35537.0
538.1146817719688,36521.0
539.6852497462642,36700.0
541.2554239497695,36376.0
542.8273335142625,36970.0
544.3999142239549,37028.0
545.973166160349,37115.0
547.5470894046827,37237.0
549.1227510640532,37513.0
550.699085103213,37966.0
552.2760916027227,36930.0
553.8537706428718,37334.0
555.4331911514822,37772.0
557.013285271727,37362.0
558.594053083212,37785.0
560.1754946652587,37472.0
561.7586807684991,37634.0
563.3414705845107,37562.0
564.9260059913609,37515.0
566.5112163958047,37979.0
568.0981743730451,38097.0
569.6858084170618,37559.0
571.2730451946456,37739.0
572.8631050157051,37831.0
574.4527677247528,37784.0
576.0431068094157,37838.0
577.6351975853747,37823.0
579.2279658042129,38091.0
580.8214115419818,37553.0
582.4166114864546,37970.0
584.0124900165976,37883.0
585.6090472077411,37384.0
587.20628313491,37066.0
588.804197872836,37248.0
590.403870398328,36247.0
592.0031434389361,36631.0
593.6052551511854,36453.0
595.2069675262258,36401.0
596.8093599982855,35574.0
598.4135138359918,35819.0
600.018348834331,35381.0
601.6238650659312,35848.0
603.2311451761911,35288.0
604.8380245501512,35033.0
606.4466688652507,35233.0
608.0559956199685,35447.0
609.6670892968389,35203.0
611.2777816038803,34782.0
612.8902418943908,34716.0
614.5033858275268,34345.0
616.1172134734402,34046.0
617.7328116136532,33789.0
619.3490945267474,33321.0
620.9649746492721,32721.0
622.5837149486539,31909.0
624.2020525952204,31601.0
625.8221643052814,31385.0
627.4418725774603,31132.0
629.064445908206,30653.0
630.6866159365612,30107.0
632.3094722059714,31056.0
633.9341061046086,30484.0
635.5594273007752,30171.0
637.1854358609091,30407.0
638.8132245576049,30394.0
640.4406085054218,30309.0
642.0697736449351,30706.0
643.6996273349296,30792.0
645.3312641952905,30550.0
646.9624956429714,30385.0
648.5955113147679,30699.0
650.2292167198224,30442.0
651.863611921895,30527.0
653.4997938524493,30409.0
655.1355693012479,30222.0
656.7731325302685,30564.0
