x,y
397.56279548078044,51274.0
399.0499868117929,46953.0
400.53782095054044,47000.0
402.0273219302836,46812.0
403.5164424269842,47071.0
405.0072308493078,46540.0
406.4986633638491,47545.0
407.99074007010756,47125.0
409.48448721403463,47077.0
410.9788796341676,48269.0
412.47391742956825,48255.0
413.96960069908016,48825.0
415.4659295413337,49704.0
416.9639324184784,49734.0
418.4625819523885,50321.0
419.9618782412441,50638.0
421.462851078835,50945.0
422.96344161530544,51141.0
424.4657097843367,51042.0
425.9686259876005,51206.0
427.4732217960774,50901.0
428.9774348040587,51647.0
430.4833285008556,51296.0
431.98987150957555,51045.0
433.4970639268116,50834.0
435.00593954798194,51057.0
436.51443151637943,50241.0
438.02460777174167,50643.0
439.5364697468758,50005.0
441.0479479112423,50020.0
442.5611128784484,50566.0
444.07492970790815,50549.0
445.5893984947845,50255.0
447.1045193340169,50118.0
448.62133003374106,50070.0
450.1387938682449,50364.0
451.65691093196995,50224.0
453.17568131912253,50300.0
454.69510512367765,50067.0
456.21622238761006,50067.0
457.7379941506874,49781.0
459.26146134977637,49852.0
460.78454283881604,49524.0
462.30932084557537,49751.0
463.8347546195936,49041.0
465.36084425357376,49496.0
466.88758983998696,49432.0
468.4160350024208,49287.0
469.94513719823703,48897.0
471.4748965193743,49176.0
473.00531305753213,48444.0
474.537432230277,48226.0
476.0691639253653,48006.0
477.60364555951685,47915.0
479.1377398980818,47699.0
480.6724928069176,47691.0
482.2089519488536,47894.0
483.7460707407346,48469.0
485.28384927267734,47582.0
486.8233365565179,47882.0
488.36243528781245,48019.0
489.90324385017095,47904.0
491.44471341093504,47642.0
492.98789478221124,48403.0
494.5306870571154,47406.0
496.07519222116446,48528.0
497.62035963978633,47803.0
499.16618940120395,48876.0
500.7137345707047,48518.0
502.26194316106364,49004.0
503.8108152599293,48965.0
505.3603509546897,49106.0
506.91055033247835,50369.0
508.4624687150573,50212.0
510.01505185772817,51425.0
511.5682998470263,52240.0
513.1222127692289,52901.0
514.6778477536564,52319.0
516.2341487474115,52289.0
517.7911158361649,50240.0
519.3487491053212,48656.0
520.9070486400223,47352.0
522.4670738317484,44352.0
524.0277663643575,41994.0
525.5891263223762,39489.0
527.1522144563703,37597.0
528.7159710908226,35064.0
530.2793347361402,33758.0
531.8454901963967,33337.0
533.4112528344953,33293.0
534.9776843070088,33968.0
536.545848085555,34866.0
538.1146817719688,34944.0
539.6852497462642,34901.0
541.2554239497695,35711.0
542.8273335142625,35750.0
544.3999142239549,36370.0
545.973166160349,36236.0
547.5470894046827,36087.0
549.1227510640532,36652.0
550.699085103213,36523.0
552.2760916027227,36810.0
553.8537706428718,36779.0
555.4331911514822,36351.0
557.013285271727,36814.0
558.594053083212,36321.0
560.1754946652587,36496.0
561.7586807684991,36217.0
563.3414705845107,36523.0
564.9260059913609,36734.0
566.5112163958047,36496.0
568.0981743730451,36718.0
569.6858084170618,36587.0
571.2730451946456,36482.0
572.8631050157051,36930.0
574.4527677247528,36823.0
576.0431068094157,36920.0
577.6351975853747,37106.0
579.2279658042129,36904.0
580.8214115419818,36933.0
582.4166114864546,36551.0
584.0124900165976,35761.0
585.6090472077411,36399.0
587.20628313491,35487.0
588.804197872836,36001.0
590.403870398328,35561.0
592.0031434389361,35403.0
593.6052551511854,35155.0
595.2069675262258,34794.0
596.8093599982855,34947.0
598.4135138359918,34617.0
600.018348834331,34178.0
601.6238650659312,34205.0
603.2311451761911,34205.0
604.8380245501512,33493.0
606.4466688652507,34557.0
608.0559956199685,33787.0
609.6670892968389,34332.0
611.2777816038803,33902.0
612.8902418943908,33711.0
614.5033858275268,33488.0
616.1172134734402,32909.0
617.7328116136532,32625.0
619.3490945267474,32332.0
620.9649746492721,31923.0
622.5837149486539,31463.0
624.2020525952204,31056.0
625.8221643052814,30814.0
627.4418725774603,30718.0
629.064445908206,29832.0
630.6866159365612,30095.0
632.3094722059714,29693.0
633.9341061046086,29850.0
635.5594273007752,30196.0
637.1854358609091,30160.0
638.8132245576049,29534.0
640.4406085054218,30164.0
642.0697736449351,29883.0
643.6996273349296,30255.0
645.3312641952905,30046.0
646.9624956429714,29370.0
648.5955113147679,30416.0
650.2292167198224,29710.0
651.863611921895,29983.0
653.4997938524493,29882.0
655.1355693012479,29670.0
656.7731325302685,29519.0
658.4113867340326,29820.0
660.0514306952703,29499.0
661.6910674980585,29563.0
663.3324951085905,29517.0
664.9746148676802,29258.0
666.6185274112244,29484.0
668.2620321137748,29269.0
669.907330649532,29485.0
671.55332250369,29227.0
673.2000077359982,28884.0
674.8473864058673,28900.0
676.4965619319064,28871.0
678.1464319420899,29124.0
679.7969964949086,28867.0
681.4482556485057,28355.0
683.101314678995,28614.0
684.7539636718936,28195.0
686.4084135860419,28947.0
688.063559259977,28561.0
689.7205078288516,28227.0
691.3781532008368,27931.0
693.0353874221973,28121.0
694.6944261022338,28136.0
696.3552706928266,28000.0
698.0157038328462,28270.0
699.6779439244087,28015.0
701.3408820809476,28478.0
703.0045183563475,27923.0
704.6699640750111,27376.0
706.3349972144498,28335.0
708.0018408357352,27448.0
709.66938372052,27471.0
711.3387390578106,27337.0
713.007681092326,27392.0
714.678436616125,27550.0
716.3498925435559,27186.0
718.0220489254242,27386.0
719.6960212837657,27448.0
721.3695791925155,27384.0
723.04495411199,27108.0
724.7210306200209,27409.0
726.3989261069082,27256.0
728.0764064063294,27028.0
729.7557067169541,27184.0
731.4357097455547,27382.0
733.1164155397757,26998.0
734.798943827486,27132.0
736.481055762332,27117.0
738.1649912203588,27542.0
739.8496305671865,27665.0
741.5360954025399,27500.0
743.2221431324839,27901.0
744.9100173786401,27737.0
746.5985966318851,27948.0
748.2878809366008,28033.0
749.9789942345266,28615.0
751.6696892426447,28912.0
753.3622142688776,29229.0
755.0554454583971,29234.0
756.7505086283084,30335.0
758.4451527408542,30274.0
760.1416298565806,31454.0
761.8388142423282,32820.0
763.5367059391208,33843.0
765.2364331104088,35846.0
766.9357400204999,37711.0
768.6368834249712,41014.0
770.338735240502,44866.0
772.0424255093449,48538.0
773.7456947340601,52045.0
775.4508034297455,52713.0
777.1566216312241,52210.0
778.8631493760637,49277.0
780.5715190571027,45129.0
782.27946647031,40977.0
783.989256834328,36758.0
785.6997578294818,31172.0
787.4121037307499,25011.0
789.1240265655169,19819.0
790.8377953186802,14693.0
792.5522757852611,12018.0
794.2674679992675,11026.0
795.9845085903954,11899.0
797.7011248709987,12088.0
799.4195905378218,12866.0
801.1387690271416,13125.0
802.8597988540689,13707.0
804.5804035556839,14385.0
806.3028606015519,13896.0
808.0260315392954,14531.0
809.7499163992493,14406.0
811.4745152113255,14632.0
813.2009693211619,14595.0
814.9281383864402,14930.0
816.6560224358384,15235.0
818.3846214976055,15051.0
820.1150788063377,15388.0
821.8451084484686,15365.0
823.5769973374911,15588.0
825.310746918823,15892.0
827.0440684402857,15478.0
828.779251652193,16007.0
830.5140059088988,16163.0
832.2506228524953,15720.0
833.9891039274472,15792.0
835.7271556470779,15686.0
837.4670724926651,16335.0
839.2077074953218,15917.0
840.9490606777207,15826.0
842.6911320620936,15799.0
844.4350715046284,15673.0
846.1797301401256,15571.0
847.9251079895025,15711.0
849.6712050732241,15888.0
851.4180214113029,15522.0
853.1667092286283,15396.0
854.9161172876037,15689.0
856.6662456069076,15656.0
858.4170942047596,15128.0
860.1698172025357,15227.0
861.9232614632745,15585.0
863.6774270038446,15528.0
865.4323138406543,15459.0
867.1879219896409,15163.0
868.9454079444795,14791.0
870.7036161920626,15128.0
872.4625467469547,15156.0
874.2221996232548,15176.0
875.9837332139457,15004.0
877.7448312486988,15044.0
879.5078109744735,15022.0
881.2715140241397,14989.0
883.0371006910395,14691.0
884.8022508988497,14935.0
886.5692856974459,14834.0
888.3370448155813,14766.0
890.1055282631083,14845.0
891.875898710504,14425.0
893.6458313203743,14855.0
895.4176518995732,14921.0
897.1901977949312,14563.0
898.9646335799641,14873.0
900.7386306057442,14237.0
902.5145184874514,14429.0
904.2911326650056,14583.0
906.0684731438956,14638.0
907.8477068780633,14375.0
909.6265004507209,14586.0
911.4071882406487,14523.0
913.1886033024272,14546.0
914.9707456390744,14421.0
916.7547845865436,14768.0
918.539551767532,14288.0
920.323876895678,14412.0
922.1112708356162,14371.0
923.8982227242251,14442.0
925.6870745692161,14353.0
927.4754834076045,14811.0
929.2657931555883,14292.0
931.0580052442152,14530.0
932.8497738440979,14590.0
934.643445735375,14509.0
936.4366731768877,14252.0
938.2318048584765,14517.0
940.0288422095191,14634.0
941.8254346205947,14548.0
