x,y
397.56279548078044,51230.0
399.0499868117929,46973.0
400.53782095054044,46259.0
402.0273219302836,46630.0
403.5164424269842,46345.0
405.0072308493078,46645.0
406.4986633638491,46489.0
407.99074007010756,46404.0
409.48448721403463,46759.0
410.9788796341676,47203.0
412.47391742956825,48418.0
413.96960069908016,48278.0
415.4659295413337,48566.0
416.9639324184784,49514.0
418.4625819523885,49493.0
419.9618782412441,50389.0
421.462851078835,50513.0
422.96344161530544,49980.0
424.4657097843367,51002.0
425.9686259876005,50984.0
427.4732217960774,51294.0
428.9774348040587,50215.0
430.4833285008556,50844.0
431.98987150957555,50353.0
433.4970639268116,50520.0
435.00593954798194,50554.0
436.51443151637943,50761.0
438.02460777174167,49529.0
439.5364697468758,50483.0
441.0479479112423,50595.0
442.5611128784484,49740.0
444.07492970790815,50192.0
445.5893984947845,49680.0
447.1045193340169,49894.0
448.62133003374106,49777.0
450.1387938682449,49626.0
451.65691093196995,49688.0
453.17568131912253,50069.0
454.69510512367765,49186.0
456.21622238761006,50631.0
457.7379941506874,49560.0
459.26146134977637,49737.0
460.78454283881604,49597.0
462.30932084557537,48832.0
463.8347546195936,49229.0
465.36084425357376,48996.0
466.88758983998696,48701.0
468.4160350024208,48364.0
469.94513719823703,48394.0
471.4748965193743,48344.0
473.00531305753213,48121.0
474.537432230277,47711.0
476.0691639253653,48009.0
477.60364555951685,47419.0
479.1377398980818,47338.0
480.6724928069176,47907.0
482.2089519488536,47155.0
483.7460707407346,47326.0
485.28384927267734,47402.0
486.8233365565179,47749.0
488.36243528781245,47280.0
489.90324385017095,47516.0
491.44471341093504,47888.0
492.98789478221124,47537.0
494.5306870571154,47633.0
496.07519222116446,47649.0
497.62035963978633,47537.0
499.16618940120395,48534.0
500.7137345707047,47842.0
502.26194316106364,47796.0
503.8108152599293,48216.0
505.3603509546897,48749.0
506.91055033247835,49045.0
508.4624687150573,50067.0
510.01505185772817,50282.0
511.5682998470263,51470.0
513.1222127692289,52257.0
514.6778477536564,51270.0
516.2341487474115,51839.0
517.7911158361649,49942.0
519.3487491053212,48296.0
520.9070486400223,46664.0
522.4670738317484,43409.0
524.0277663643575,41605.0
525.5891263223762,38987.0
527.1522144563703,37389.0
528.7159710908226,34575.0
530.2793347361402,33318.0
531.8454901963967,32719.0
533.4112528344953,33078.0
534.9776843070088,34216.0
536.545848085555,34355.0
538.1146817719688,34906.0
539.6852497462642,35230.0
541.2554239497695,35431.0
542.8273335142625,35751.0
544.3999142239549,35814.0
545.973166160349,36137.0
547.5470894046827,36086.0
549.1227510640532,35792.0
550.699085103213,36262.0
552.2760916027227,35973.0
553.8537706428718,36534.0
555.4331911514822,36214.0
557.013285271727,36428.0
558.594053083212,36358.0
560.1754946652587,36284.0
561.7586807684991,36337.0
563.3414705845107,36321.0
564.9260059913609,36472.0
566.5112163958047,36190.0
568.0981743730451,36197.0
569.6858084170618,36210.0
571.2730451946456,36079.0
572.8631050157051,36417.0
574.4527677247528,36787.0
576.0431068094157,36476.0
577.6351975853747,36588.0
579.2279658042129,36306.0
580.8214115419818,36159.0
582.4166114864546,36442.0
584.0124900165976,35842.0
585.6090472077411,35685.0
587.20628313491,35905.0
588.804197872836,35636.0
590.403870398328,35457.0
592.0031434389361,35387.0
593.6052551511854,35126.0
595.2069675262258,34500.0
596.8093599982855,34543.0
598.4135138359918,34296.0
600.018348834331,34697.0
601.6238650659312,33754.0
603.2311451761911,33644.0
604.8380245501512,33596.0
606.4466688652507,33362.0
608.0559956199685,33596.0
609.6670892968389,33365.0
611.2777816038803,33188.0
612.8902418943908,33117.0
614.5033858275268,32737.0
616.1172134734402,32734.0
617.7328116136532,31931.0
619.3490945267474,31829.0
620.9649746492721,30694.0
622.5837149486539,31051.0
624.2020525952204,30055.0
625.8221643052814,29921.0
627.4418725774603,30092.0
629.064445908206,29552.0
630.6866159365612,28709.0
632.3094722059714,29194.0
633.9341061046086,29438.0
635.5594273007752,29237.0
637.1854358609091,29171.0
638.8132245576049,29117.0
640.4406085054218,29347.0
642.0697736449351,29337.0
643.6996273349296,29284.0
645.3312641952905,29044.0
646.9624956429714,28838.0
648.5955113147679,28833.0
650.2292167198224,28663.0
651.863611921895,29212.0
653.4997938524493,28611.0
655.1355693012479,28818.0
656.7731325302685,29013.0
658.4113867340326,28806.0
660.0514306952703,28861.0
661.6910674980585,28298.0
663.3324951085905,28100.0
664.9746148676802,28051.0
666.6185274112244,28540.0
668.2620321137748,28132.0
669.907330649532,28526.0
671.55332250369,28517.0
673.2000077359982,28517.0
674.8473864058673,27485.0
676.4965619319064,27836.0
678.1464319420899,27628.0
679.7969964949086,27546.0
681.4482556485057,27955.0
683.101314678995,27797.0
684.7539636718936,27418.0
686.4084135860419,27286.0
688.063559259977,26873.0
689.7205078288516,27403.0
691.3781532008368,27620.0
693.0353874221973,26869.0
694.6944261022338,27242.0
696.3552706928266,27198.0
698.0157038328462,26952.0
699.6779439244087,26812.0
701.3408820809476,26841.0
703.0045183563475,26880.0
704.6699640750111,26862.0
706.3349972144498,26831.0
708.0018408357352,26803.0
709.66938372052,26410.0
711.3387390578106,26309.0
713.007681092326,26182.0
714.678436616125,26886.0
716.3498925435559,26169.0
718.0220489254242,26180.0
719.6960212837657,26413.0
721.3695791925155,26511.0
723.04495411199,26277.0
724.7210306200209,26681.0
726.3989261069082,26341.0
728.0764064063294,26473.0
729.7557067169541,26481.0
731.4357097455547,26061.0
733.1164155397757,26408.0
734.798943827486,26463.0
736.481055762332,26751.0
738.1649912203588,26098.0
739.8496305671865,26782.0
741.5360954025399,26428.0
743.2221431324839,26579.0
744.9100173786401,26705.0
746.5985966318851,26834.0
748.2878809366008,27372.0
749.9789942345266,27112.0
751.6696892426447,27808.0
753.3622142688776,28094.0
755.0554454583971,28518.0
756.7505086283084,29039.0
758.4451527408542,29470.0
760.1416298565806,30289.0
761.8388142423282,31290.0
763.5367059391208,32712.0
765.2364331104088,34676.0
766.9357400204999,36304.0
768.6368834249712,39636.0
770.338735240502,43191.0
772.0424255093449,47795.0
773.7456947340601,49619.0
775.4508034297455,50903.0
777.1566216312241,49854.0
778.8631493760637,47253.0
780.5715190571027,43714.0
782.27946647031,39731.0
783.989256834328,35597.0
785.6997578294818,30473.0
787.4121037307499,24471.0
789.1240265655169,19014.0
790.8377953186802,14747.0
792.5522757852611,11404.0
794.2674679992675,10742.0
795.9845085903954,11454.0
797.7011248709987,11934.0
799.4195905378218,12052.0
801.1387690271416,12976.0
802.8597988540689,13456.0
804.5804035556839,13550.0
806.3028606015519,13947.0
808.0260315392954,13974.0
809.7499163992493,13666.0
811.4745152113255,13873.0
813.2009693211619,14292.0
814.9281383864402,14595.0
816.6560224358384,14681.0
818.3846214976055,14926.0
820.1150788063377,14784.0
821.8451084484686,14905.0
823.5769973374911,15138.0
825.310746918823,15070.0
827.0440684402857,15543.0
828.779251652193,15368.0
830.5140059088988,15094.0
832.2506228524953,15387.0
833.9891039274472,15295.0
835.7271556470779,15458.0
837.4670724926651,15428.0
839.2077074953218,15091.0
840.9490606777207,15601.0
842.6911320620936,15239.0
844.4350715046284,15423.0
846.1797301401256,15513.0
847.9251079895025,14939.0
849.6712050732241,15084.0
851.4180214113029,15161.0
853.1667092286283,15008.0
854.9161172876037,14714.0
856.6662456069076,15354.0
858.4170942047596,14770.0
860.1698172025357,14758.0
861.9232614632745,14697.0
863.6774270038446,14935.0
865.4323138406543,14658.0
867.1879219896409,14249.0
868.9454079444795,14733.0
870.7036161920626,14334.0
872.4625467469547,14590.0
874.2221996232548,14352.0
875.9837332139457,14458.0
877.7448312486988,14372.0
879.5078109744735,14328.0
881.2715140241397,14331.0
883.0371006910395,14509.0
884.8022508988497,14430.0
886.5692856974459,14160.0
888.3370448155813,14163.0
890.1055282631083,13912.0
891.875898710504,14262.0
893.6458313203743,13771.0
895.4176518995732,13900.0
897.1901977949312,14099.0
898.9646335799641,14162.0
900.7386306057442,13864.0
902.5145184874514,13825.0
904.2911326650056,13959.0
906.0684731438956,13918.0
907.8477068780633,13699.0
909.6265004507209,13936.0
911.4071882406487,13789.0
913.1886033024272,13924.0
914.9707456390744,13667.0
916.7547845865436,13404.0
918.539551767532,13903.0
920.323876895678,13906.0
922.1112708356162,13947.0
923.8982227242251,13844.0
925.6870745692161,14049.0
927.4754834076045,13754.0
929.2657931555883,13597.0
931.0580052442152,13645.0
932.8497738440979,13779.0
934.643445735375,13747.0
936.4366731768877,13842.0
938.2318048584765,13712.0
940.0288422095191,13687.0
941.8254346205947,13854.0
943.6239336472826,13785.0
945.4231637425809,13868.0
947.2231249002739,13955.0
949.0238171136125,14051.0
950.8264187854139,14051.0
952.6297524543327,14365.0
954.43381811202,14153.0
956.2386157496057,14629.0
958.0441453576777,14356.0
959.8515877287703,14938.0
961.6597630070369,15103.0
963.4686711814435,14792.0
965.2783122404189,15159.0
967.0898688894264,15226.0
968.9021593559049,15898.0
970.7139999510988,15931.0
972.5289416878671,16976.0
974.3434335252799,16731.0
976.1598442367614,17585.0
977.9758040603796,19061.0
979.7936836848921,19799.0
981.6134845314988,21612.0
983.4328339614005,24108.0
985.2541055374057,27739.0
987.0749247021039,33619.0
988.8988554028668,40165.0
990.7223336541964,45601.0
992.5465474249073,49326.0
994.3726866014857,49556.0
996.1995622151645,49142.0
998.0271742443111,46393.0
999.8555226667387,42773.0
